,precision,recall,f1-score,support
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",0.9591836734693877,0.94,0.9494949494949495,50
"giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca",0.9215686274509803,0.94,0.9306930693069307,50
"barracouta, snoek",0.9148936170212766,0.86,0.8865979381443299,50
eel,0.8571428571428571,0.72,0.782608695652174,50
"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",0.7962962962962963,0.86,0.826923076923077,50
"rock beauty, Holocanthus tricolor",0.96,0.96,0.96,50
anemone fish,0.9361702127659575,0.88,0.9072164948453608,50
sturgeon,0.9512195121951219,0.78,0.8571428571428571,50
"gar, garfish, garpike, billfish, Lepisosteus osseus",0.7708333333333334,0.74,0.7551020408163266,50
lionfish,0.9411764705882353,0.96,0.9504950495049505,50
"puffer, pufferfish, blowfish, globefish",0.9375,0.9,0.9183673469387755,50
abacus,0.875,0.84,0.8571428571428572,50
abaya,0.7755102040816326,0.76,0.7676767676767676,50
"academic gown, academic robe, judge's robe",0.6176470588235294,0.42,0.5,50
"accordion, piano accordion, squeeze box",0.7592592592592593,0.82,0.7884615384615384,50
acoustic guitar,0.6904761904761905,0.58,0.6304347826086957,50
"aircraft carrier, carrier, flattop, attack aircraft carrier",0.8148148148148148,0.88,0.8461538461538461,50
airliner,0.7540983606557377,0.92,0.8288288288288288,50
"airship, dirigible",0.9130434782608695,0.84,0.8749999999999999,50
altar,0.5689655172413793,0.66,0.6111111111111112,50
ambulance,0.8518518518518519,0.92,0.8846153846153846,50
"amphibian, amphibious vehicle",0.782608695652174,0.72,0.7499999999999999,50
analog clock,0.5862068965517241,0.68,0.6296296296296295,50
"apiary, bee house",0.7796610169491526,0.92,0.8440366972477064,50
apron,0.6666666666666666,0.68,0.6732673267326733,50
"ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin",0.5319148936170213,0.5,0.5154639175257731,50
"assault rifle, assault gun",0.625,0.3,0.4054054054054054,50
"backpack, back pack, knapsack, packsack, rucksack, haversack",0.5263157894736842,0.4,0.45454545454545453,50
"bakery, bakeshop, bakehouse",0.3793103448275862,0.44,0.4074074074074074,50
"balance beam, beam",0.8,0.88,0.8380952380952381,50
balloon,0.8461538461538461,0.88,0.8627450980392156,50
"ballpoint, ballpoint pen, ballpen, Biro",0.7142857142857143,0.6,0.6521739130434783,50
Band Aid,0.7090909090909091,0.78,0.7428571428571428,50
banjo,0.8333333333333334,0.9,0.8653846153846153,50
"bannister, banister, balustrade, balusters, handrail",0.5909090909090909,0.78,0.6724137931034482,50
barbell,0.6808510638297872,0.64,0.6597938144329897,50
barber chair,0.7954545454545454,0.7,0.7446808510638298,50
barbershop,0.4074074074074074,0.66,0.5038167938931298,50
barn,0.8392857142857143,0.94,0.8867924528301886,50
barometer,0.9347826086956522,0.86,0.8958333333333334,50
"barrel, cask",0.725,0.58,0.6444444444444445,50
"barrow, garden cart, lawn cart, wheelbarrow",0.7608695652173914,0.7,0.7291666666666667,50
baseball,0.8222222222222222,0.74,0.7789473684210526,50
basketball,0.9411764705882353,0.96,0.9504950495049505,50
bassinet,0.6896551724137931,0.8,0.7407407407407408,50
bassoon,0.7924528301886793,0.84,0.8155339805825242,50
"bathing cap, swimming cap",0.6461538461538462,0.84,0.7304347826086957,50
bath towel,0.6862745098039216,0.7,0.693069306930693,50
"bathtub, bathing tub, bath, tub",0.4,0.44,0.41904761904761906,50
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",0.5142857142857142,0.72,0.6,50
"beacon, lighthouse, beacon light, pharos",0.8604651162790697,0.74,0.7956989247311828,50
beaker,0.90625,0.58,0.7073170731707317,50
"bearskin, busby, shako",0.9,0.9,0.9,50
beer bottle,0.74,0.74,0.74,50
beer glass,0.6724137931034483,0.78,0.7222222222222223,50
"bell cote, bell cot",0.6101694915254238,0.72,0.6605504587155964,50
bib,0.625,0.7,0.6603773584905661,50
"bicycle-built-for-two, tandem bicycle, tandem",0.8163265306122449,0.8,0.8080808080808082,50
"bikini, two-piece",0.6046511627906976,0.52,0.5591397849462365,50
"binder, ring-binder",0.723404255319149,0.68,0.7010309278350516,50
"binoculars, field glasses, opera glasses",0.6666666666666666,0.64,0.6530612244897959,50
birdhouse,0.8958333333333334,0.86,0.8775510204081632,50
boathouse,0.7796610169491526,0.92,0.8440366972477064,50
"bobsled, bobsleigh, bob",0.8846153846153846,0.92,0.9019607843137256,50
"bolo tie, bolo, bola tie, bola",0.8979591836734694,0.88,0.888888888888889,50
"bonnet, poke bonnet",0.6140350877192983,0.7,0.6542056074766356,50
bookcase,0.6206896551724138,0.72,0.6666666666666666,50
"bookshop, bookstore, bookstall",0.5076923076923077,0.66,0.5739130434782608,50
bottlecap,0.582089552238806,0.78,0.6666666666666667,50
bow,0.8571428571428571,0.72,0.782608695652174,50
"bow tie, bow-tie, bowtie",0.7547169811320755,0.8,0.7766990291262137,50
"brass, memorial tablet, plaque",0.9019607843137255,0.92,0.9108910891089109,50
"brassiere, bra, bandeau",0.7906976744186046,0.68,0.7311827956989247,50
"breakwater, groin, groyne, mole, bulwark, seawall, jetty",0.5384615384615384,0.7,0.608695652173913,50
"breastplate, aegis, egis",0.5,0.42,0.4565217391304348,50
broom,0.8048780487804879,0.66,0.7252747252747254,50
"bucket, pail",0.6153846153846154,0.64,0.6274509803921569,50
buckle,0.6428571428571429,0.54,0.5869565217391305,50
bulletproof vest,0.8529411764705882,0.58,0.6904761904761905,50
"bullet train, bullet",0.94,0.94,0.94,50
"butcher shop, meat market",0.8604651162790697,0.74,0.7956989247311828,50
"cab, hack, taxi, taxicab",0.75,0.78,0.7647058823529411,50
"caldron, cauldron",0.65,0.52,0.5777777777777778,50
"candle, taper, wax light",0.7083333333333334,0.68,0.6938775510204083,50
cannon,0.8461538461538461,0.88,0.8627450980392156,50
canoe,0.7868852459016393,0.96,0.8648648648648649,50
"can opener, tin opener",0.7391304347826086,0.68,0.7083333333333334,50
cardigan,0.5932203389830508,0.7,0.6422018348623852,50
car mirror,0.8135593220338984,0.96,0.8807339449541285,50
"carousel, carrousel, merry-go-round, roundabout, whirligig",0.9056603773584906,0.96,0.9320388349514563,50
"carpenter's kit, tool kit",0.603448275862069,0.7,0.6481481481481481,50
carton,0.5510204081632653,0.54,0.5454545454545455,50
car wheel,0.6875,0.44,0.5365853658536586,50
"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",0.8113207547169812,0.86,0.8349514563106797,50
cassette,0.6511627906976745,0.56,0.6021505376344087,50
cassette player,0.5625,0.36,0.43902439024390244,50
castle,0.7551020408163265,0.74,0.7474747474747474,50
catamaran,0.7142857142857143,0.7,0.7070707070707072,50
CD player,0.43103448275862066,0.5,0.46296296296296297,50
"cello, violoncello",0.86,0.86,0.8599999999999999,50
"cellular telephone, cellular phone, cellphone, cell, mobile phone",0.639344262295082,0.78,0.7027027027027027,50
chain,0.38181818181818183,0.42,0.4000000000000001,50
chainlink fence,0.6101694915254238,0.72,0.6605504587155964,50
"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",0.9230769230769231,0.72,0.8089887640449438,50
"chain saw, chainsaw",0.8490566037735849,0.9,0.8737864077669903,50
chest,0.66,0.66,0.66,50
"chiffonier, commode",0.6956521739130435,0.32,0.4383561643835616,50
"chime, bell, gong",0.660377358490566,0.7,0.6796116504854369,50
"china cabinet, china closet",0.7636363636363637,0.84,0.8000000000000002,50
Christmas stocking,0.7678571428571429,0.86,0.8113207547169812,50
"church, church building",0.49295774647887325,0.7,0.5785123966942148,50
"cinema, movie theater, movie theatre, movie house, picture palace",0.7446808510638298,0.7,0.7216494845360825,50
"cleaver, meat cleaver, chopper",0.7,0.42,0.525,50
cliff dwelling,0.8448275862068966,0.98,0.9074074074074074,50
cloak,0.5151515151515151,0.34,0.40963855421686746,50
"clog, geta, patten, sabot",0.6666666666666666,0.6,0.631578947368421,50
cocktail shaker,0.7674418604651163,0.66,0.7096774193548386,50
coffee mug,0.425531914893617,0.4,0.4123711340206186,50
coffeepot,0.5245901639344263,0.64,0.5765765765765766,50
"coil, spiral, volute, whorl, helix",0.74,0.74,0.74,50
combination lock,0.8409090909090909,0.74,0.7872340425531915,50
"computer keyboard, keypad",0.546875,0.7,0.6140350877192983,50
"confectionery, confectionary, candy store",0.6829268292682927,0.56,0.6153846153846154,50
"container ship, containership, container vessel",0.9166666666666666,0.88,0.8979591836734694,50
convertible,0.76,0.76,0.76,50
"corkscrew, bottle screw",0.8214285714285714,0.92,0.8679245283018867,50
"cornet, horn, trumpet, trump",0.6226415094339622,0.66,0.6407766990291262,50
cowboy boot,0.8604651162790697,0.74,0.7956989247311828,50
"cowboy hat, ten-gallon hat",0.5735294117647058,0.78,0.6610169491525424,50
cradle,0.6666666666666666,0.48,0.5581395348837209,50
"crane, machine",0.7758620689655172,0.9,0.8333333333333334,50
crash helmet,0.7627118644067796,0.9,0.8256880733944953,50
crate,0.6511627906976745,0.56,0.6021505376344087,50
"crib, cot",0.7959183673469388,0.78,0.7878787878787878,50
Crock Pot,0.8913043478260869,0.82,0.8541666666666666,50
croquet ball,0.7931034482758621,0.92,0.851851851851852,50
crutch,0.5178571428571429,0.58,0.5471698113207547,50
cuirass,0.5652173913043478,0.52,0.5416666666666667,50
"dam, dike, dyke",0.8775510204081632,0.86,0.8686868686868686,50
desk,0.4166666666666667,0.5,0.45454545454545453,50
desktop computer,0.3939393939393939,0.52,0.44827586206896547,50
"dial telephone, dial phone",0.7966101694915254,0.94,0.8623853211009174,50
"diaper, nappy, napkin",0.673469387755102,0.66,0.6666666666666666,50
digital clock,0.6458333333333334,0.62,0.6326530612244898,50
digital watch,0.7352941176470589,0.5,0.5952380952380952,50
"dining table, board",0.6833333333333333,0.82,0.7454545454545455,50
"dishrag, dishcloth",0.8421052631578947,0.96,0.8971962616822429,50
"dishwasher, dish washer, dishwashing machine",0.6363636363636364,0.56,0.5957446808510639,50
"disk brake, disc brake",0.8909090909090909,0.98,0.9333333333333333,50
"dock, dockage, docking facility",0.5625,0.54,0.5510204081632654,50
"dogsled, dog sled, dog sleigh",0.8518518518518519,0.92,0.8846153846153846,50
dome,0.7037037037037037,0.76,0.7307692307692308,50
"doormat, welcome mat",0.55,0.66,0.6000000000000001,50
"drilling platform, offshore rig",0.8979591836734694,0.88,0.888888888888889,50
"drum, membranophone, tympan",0.6382978723404256,0.6,0.6185567010309279,50
drumstick,0.6444444444444445,0.58,0.6105263157894737,50
dumbbell,0.6470588235294118,0.66,0.6534653465346535,50
Dutch oven,0.6545454545454545,0.72,0.6857142857142857,50
"electric fan, blower",0.851063829787234,0.8,0.8247422680412372,50
electric guitar,0.7659574468085106,0.72,0.7422680412371133,50
electric locomotive,0.8627450980392157,0.88,0.8712871287128714,50
entertainment center,0.75,0.9,0.8181818181818182,50
envelope,0.56,0.56,0.56,50
espresso maker,0.7708333333333334,0.74,0.7551020408163266,50
face powder,0.75,0.78,0.7647058823529411,50
"feather boa, boa",0.86,0.86,0.8599999999999999,50
"file, file cabinet, filing cabinet",0.7884615384615384,0.82,0.803921568627451,50
fireboat,0.9074074074074074,0.98,0.9423076923076924,50
"fire engine, fire truck",0.9302325581395349,0.8,0.8602150537634408,50
"fire screen, fireguard",0.7297297297297297,0.54,0.6206896551724138,50
"flagpole, flagstaff",0.7547169811320755,0.8,0.7766990291262137,50
"flute, transverse flute",0.5581395348837209,0.48,0.5161290322580644,50
folding chair,0.8541666666666666,0.82,0.836734693877551,50
football helmet,0.8035714285714286,0.9,0.8490566037735849,50
forklift,0.8627450980392157,0.88,0.8712871287128714,50
fountain,0.75,0.9,0.8181818181818182,50
fountain pen,0.7258064516129032,0.9,0.8035714285714286,50
four-poster,0.7924528301886793,0.84,0.8155339805825242,50
freight car,0.9411764705882353,0.96,0.9504950495049505,50
"French horn, horn",0.8333333333333334,0.8,0.816326530612245,50
"frying pan, frypan, skillet",0.6216216216216216,0.46,0.5287356321839081,50
fur coat,0.8431372549019608,0.86,0.8514851485148515,50
"garbage truck, dustcart",0.7833333333333333,0.94,0.8545454545454546,50
"gasmask, respirator, gas helmet",0.6388888888888888,0.92,0.7540983606557377,50
"gas pump, gasoline pump, petrol pump, island dispenser",0.84,0.84,0.8399999999999999,50
goblet,0.7857142857142857,0.66,0.717391304347826,50
go-kart,0.9,0.9,0.9,50
golf ball,0.9130434782608695,0.84,0.8749999999999999,50
"golfcart, golf cart",0.7959183673469388,0.78,0.7878787878787878,50
gondola,0.9056603773584906,0.96,0.9320388349514563,50
"gong, tam-tam",0.7560975609756098,0.62,0.6813186813186813,50
gown,0.7560975609756098,0.62,0.6813186813186813,50
"grand piano, grand",0.7450980392156863,0.76,0.7524752475247525,50
"greenhouse, nursery, glasshouse",0.8,0.88,0.8380952380952381,50
"grille, radiator grille",0.75,0.78,0.7647058823529411,50
"grocery store, grocery, food market, market",0.5517241379310345,0.64,0.5925925925925927,50
guillotine,0.75,0.9,0.8181818181818182,50
hair slide,0.52,0.52,0.52,50
hair spray,0.6666666666666666,0.56,0.6086956521739131,50
half track,0.8333333333333334,0.8,0.816326530612245,50
hammer,0.717948717948718,0.56,0.6292134831460674,50
hamper,0.813953488372093,0.7,0.7526881720430109,50
"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.782608695652174,0.72,0.7499999999999999,50
"hand-held computer, hand-held microcomputer",0.8333333333333334,0.6,0.6976744186046512,50
"handkerchief, hankie, hanky, hankey",0.6833333333333333,0.82,0.7454545454545455,50
"hard disc, hard disk, fixed disk",0.7735849056603774,0.82,0.796116504854369,50
"harmonica, mouth organ, harp, mouth harp",0.74,0.74,0.74,50
harp,0.9411764705882353,0.96,0.9504950495049505,50
"harvester, reaper",0.7962962962962963,0.86,0.826923076923077,50
hatchet,0.8378378378378378,0.62,0.7126436781609196,50
holster,0.782608695652174,0.72,0.7499999999999999,50
"home theater, home theatre",0.6346153846153846,0.66,0.6470588235294118,50
honeycomb,0.7021276595744681,0.66,0.6804123711340208,50
"hook, claw",0.5172413793103449,0.3,0.379746835443038,50
"hoopskirt, crinoline",0.6785714285714286,0.76,0.7169811320754718,50
"horizontal bar, high bar",0.6166666666666667,0.74,0.6727272727272727,50
"horse cart, horse-cart",0.8148148148148148,0.88,0.8461538461538461,50
hourglass,0.9795918367346939,0.96,0.9696969696969697,50
iPod,0.7321428571428571,0.82,0.7735849056603773,50
"iron, smoothing iron",0.8269230769230769,0.86,0.8431372549019608,50
jack-o'-lantern,0.9411764705882353,0.96,0.9504950495049505,50
"jean, blue jean, denim",0.7058823529411765,0.72,0.712871287128713,50
"jeep, landrover",0.9130434782608695,0.84,0.8749999999999999,50
"jersey, T-shirt, tee shirt",0.7884615384615384,0.82,0.803921568627451,50
jigsaw puzzle,0.8867924528301887,0.94,0.912621359223301,50
"jinrikisha, ricksha, rickshaw",0.8245614035087719,0.94,0.8785046728971964,50
joystick,0.7924528301886793,0.84,0.8155339805825242,50
kimono,0.8775510204081632,0.86,0.8686868686868686,50
knee pad,0.82,0.82,0.82,50
knot,0.7777777777777778,0.84,0.8076923076923077,50
"lab coat, laboratory coat",0.7321428571428571,0.82,0.7735849056603773,50
ladle,0.45454545454545453,0.4,0.4255319148936171,50
"lampshade, lamp shade",0.5681818181818182,0.5,0.5319148936170213,50
"laptop, laptop computer",0.35294117647058826,0.24,0.28571428571428564,50
"lawn mower, mower",0.7719298245614035,0.88,0.822429906542056,50
"lens cap, lens cover",0.7837837837837838,0.58,0.6666666666666666,50
"letter opener, paper knife, paperknife",0.6129032258064516,0.38,0.46913580246913583,50
library,0.6226415094339622,0.66,0.6407766990291262,50
lifeboat,0.9591836734693877,0.94,0.9494949494949495,50
"lighter, light, igniter, ignitor",0.5970149253731343,0.8,0.6837606837606838,50
"limousine, limo",0.8222222222222222,0.74,0.7789473684210526,50
"liner, ocean liner",0.7586206896551724,0.88,0.8148148148148148,50
"lipstick, lip rouge",0.8695652173913043,0.8,0.8333333333333333,50
Loafer,0.8333333333333334,0.9,0.8653846153846153,50
lotion,0.6086956521739131,0.56,0.5833333333333334,50
"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system",0.6086956521739131,0.56,0.5833333333333334,50
"loupe, jeweler's loupe",0.6875,0.44,0.5365853658536586,50
"lumbermill, sawmill",0.6551724137931034,0.76,0.7037037037037037,50
magnetic compass,0.8108108108108109,0.6,0.6896551724137931,50
"mailbag, postbag",0.7333333333333333,0.66,0.6947368421052631,50
"mailbox, letter box",0.8,0.8,0.8000000000000002,50
maillot,0.23076923076923078,0.12,0.15789473684210525,50
"maillot, tank suit",0.417910447761194,0.56,0.47863247863247865,50
manhole cover,0.8703703703703703,0.94,0.9038461538461539,50
maraca,0.8695652173913043,0.8,0.8333333333333333,50
"marimba, xylophone",0.9166666666666666,0.88,0.8979591836734694,50
mask,0.84375,0.54,0.6585365853658537,50
matchstick,0.7777777777777778,0.7,0.7368421052631577,50
maypole,0.8,0.96,0.8727272727272728,50
"maze, labyrinth",0.7857142857142857,0.88,0.830188679245283,50
measuring cup,0.8918918918918919,0.66,0.7586206896551725,50
"medicine chest, medicine cabinet",0.7291666666666666,0.7,0.7142857142857142,50
"megalith, megalithic structure",0.8541666666666666,0.82,0.836734693877551,50
"microphone, mike",0.5714285714285714,0.48,0.5217391304347826,50
"microwave, microwave oven",0.717391304347826,0.66,0.6875,50
military uniform,0.5076923076923077,0.66,0.5739130434782608,50
milk can,0.8604651162790697,0.74,0.7956989247311828,50
minibus,0.6491228070175439,0.74,0.6915887850467289,50
"miniskirt, mini",0.5303030303030303,0.7,0.603448275862069,50
minivan,0.5675675675675675,0.42,0.4827586206896552,50
missile,0.47619047619047616,0.4,0.43478260869565216,50
mitten,0.7,0.7,0.7,50
mixing bowl,0.7543859649122807,0.86,0.8037383177570094,50
"mobile home, manufactured home",0.8611111111111112,0.62,0.7209302325581396,50
Model T,0.7868852459016393,0.96,0.8648648648648649,50
modem,0.717391304347826,0.66,0.6875,50
monastery,0.7241379310344828,0.42,0.5316455696202531,50
monitor,0.41304347826086957,0.38,0.39583333333333337,50
moped,0.7272727272727273,0.64,0.6808510638297872,50
mortar,0.8269230769230769,0.86,0.8431372549019608,50
mortarboard,0.559322033898305,0.66,0.6055045871559633,50
mosque,0.9387755102040817,0.92,0.9292929292929293,50
mosquito net,0.8392857142857143,0.94,0.8867924528301886,50
"motor scooter, scooter",0.9090909090909091,0.8,0.8510638297872342,50
"mountain bike, all-terrain bike, off-roader",0.6875,0.88,0.7719298245614036,50
mountain tent,0.8679245283018868,0.92,0.8932038834951457,50
"mouse, computer mouse",0.5777777777777777,0.52,0.5473684210526315,50
mousetrap,0.8269230769230769,0.86,0.8431372549019608,50
moving van,0.9629629629629629,0.52,0.6753246753246753,50
muzzle,0.9642857142857143,0.54,0.6923076923076923,50
nail,0.775,0.62,0.6888888888888889,50
neck brace,0.8536585365853658,0.7,0.7692307692307692,50
necklace,0.5108695652173914,0.94,0.6619718309859155,50
nipple,0.8301886792452831,0.88,0.8543689320388349,50
"notebook, notebook computer",0.31343283582089554,0.42,0.35897435897435903,50
obelisk,0.8148148148148148,0.88,0.8461538461538461,50
"oboe, hautboy, hautbois",0.7674418604651163,0.66,0.7096774193548386,50
"ocarina, sweet potato",0.875,0.84,0.8571428571428572,50
"odometer, hodometer, mileometer, milometer",0.9074074074074074,0.98,0.9423076923076924,50
oil filter,0.9,0.72,0.7999999999999999,50
"organ, pipe organ",0.9347826086956522,0.86,0.8958333333333334,50
"oscilloscope, scope, cathode-ray oscilloscope, CRO",0.8888888888888888,0.96,0.923076923076923,50
overskirt,0.75,0.24,0.36363636363636365,50
oxcart,0.7241379310344828,0.84,0.7777777777777777,50
oxygen mask,0.7777777777777778,0.56,0.6511627906976745,50
packet,0.41379310344827586,0.48,0.4444444444444445,50
"paddle, boat paddle",0.7755102040816326,0.76,0.7676767676767676,50
"paddlewheel, paddle wheel",0.94,0.94,0.94,50
padlock,0.6779661016949152,0.8,0.7339449541284404,50
paintbrush,0.6981132075471698,0.74,0.7184466019417476,50
"pajama, pyjama, pj's, jammies",0.7906976744186046,0.68,0.7311827956989247,50
palace,0.6129032258064516,0.76,0.6785714285714285,50
"panpipe, pandean pipe, syrinx",0.9111111111111111,0.82,0.8631578947368421,50
paper towel,0.6333333333333333,0.76,0.6909090909090909,50
"parachute, chute",0.8571428571428571,0.96,0.9056603773584904,50
"parallel bars, bars",0.6888888888888889,0.62,0.6526315789473685,50
park bench,0.6666666666666666,0.76,0.7102803738317756,50
parking meter,0.8518518518518519,0.92,0.8846153846153846,50
"passenger car, coach, carriage",0.7,0.56,0.6222222222222222,50
"patio, terrace",0.6666666666666666,0.56,0.6086956521739131,50
"pay-phone, pay-station",0.9130434782608695,0.84,0.8749999999999999,50
"pedestal, plinth, footstall",0.8461538461538461,0.66,0.7415730337078651,50
"pencil box, pencil case",0.5633802816901409,0.8,0.6611570247933886,50
pencil sharpener,0.6938775510204082,0.68,0.686868686868687,50
"perfume, essence",0.65,0.78,0.709090909090909,50
Petri dish,0.8085106382978723,0.76,0.7835051546391754,50
photocopier,0.8,0.96,0.8727272727272728,50
"pick, plectrum, plectron",0.7959183673469388,0.78,0.7878787878787878,50
pickelhaube,0.8444444444444444,0.76,0.8,50
"picket fence, paling",0.7288135593220338,0.86,0.7889908256880733,50
"pickup, pickup truck",0.8181818181818182,0.72,0.7659574468085107,50
pier,0.5,0.66,0.5689655172413792,50
"piggy bank, penny bank",0.9148936170212766,0.86,0.8865979381443299,50
pill bottle,0.76,0.76,0.76,50
pillow,0.7049180327868853,0.86,0.7747747747747747,50
ping-pong ball,0.7377049180327869,0.9,0.8108108108108109,50
pinwheel,0.8775510204081632,0.86,0.8686868686868686,50
"pirate, pirate ship",0.82,0.82,0.82,50
"pitcher, ewer",0.5333333333333333,0.48,0.505263157894737,50
"plane, carpenter's plane, woodworking plane",0.9148936170212766,0.86,0.8865979381443299,50
planetarium,0.8653846153846154,0.9,0.8823529411764707,50
plastic bag,0.7058823529411765,0.48,0.5714285714285713,50
plate rack,0.896551724137931,0.52,0.6582278481012658,50
"plow, plough",0.7708333333333334,0.74,0.7551020408163266,50
"plunger, plumber's helper",0.7317073170731707,0.6,0.6593406593406594,50
"Polaroid camera, Polaroid Land camera",0.7321428571428571,0.82,0.7735849056603773,50
pole,0.5238095238095238,0.44,0.4782608695652174,50
"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.7636363636363637,0.84,0.8000000000000002,50
poncho,0.6166666666666667,0.74,0.6727272727272727,50
"pool table, billiard table, snooker table",0.9347826086956522,0.86,0.8958333333333334,50
"pop bottle, soda bottle",0.6379310344827587,0.74,0.6851851851851852,50
"pot, flowerpot",0.6470588235294118,0.88,0.7457627118644068,50
potter's wheel,0.8545454545454545,0.94,0.8952380952380952,50
power drill,0.8235294117647058,0.56,0.6666666666666666,50
"prayer rug, prayer mat",0.7755102040816326,0.76,0.7676767676767676,50
printer,0.7777777777777778,0.56,0.6511627906976745,50
"prison, prison house",0.7222222222222222,0.78,0.7500000000000001,50
"projectile, missile",0.425531914893617,0.4,0.4123711340206186,50
projector,0.6274509803921569,0.64,0.6336633663366336,50
"puck, hockey puck",0.8214285714285714,0.92,0.8679245283018867,50
"punching bag, punch bag, punching ball, punchball",0.8780487804878049,0.72,0.7912087912087912,50
purse,0.34545454545454546,0.38,0.3619047619047619,50
"quill, quill pen",0.8,0.8,0.8000000000000002,50
"quilt, comforter, comfort, puff",0.6226415094339622,0.66,0.6407766990291262,50
"racer, race car, racing car",0.6607142857142857,0.74,0.6981132075471698,50
"racket, racquet",0.84,0.84,0.8399999999999999,50
radiator,0.7254901960784313,0.74,0.7326732673267328,50
"radio, wireless",0.4696969696969697,0.62,0.5344827586206896,50
"radio telescope, radio reflector",0.9019607843137255,0.92,0.9108910891089109,50
rain barrel,0.6885245901639344,0.84,0.7567567567567568,50
"recreational vehicle, RV, R.V.",0.7924528301886793,0.84,0.8155339805825242,50
reel,0.8043478260869565,0.74,0.7708333333333333,50
reflex camera,0.6029411764705882,0.82,0.6949152542372881,50
"refrigerator, icebox",0.7321428571428571,0.82,0.7735849056603773,50
"remote control, remote",0.8695652173913043,0.8,0.8333333333333333,50
"restaurant, eating house, eating place, eatery",0.4393939393939394,0.58,0.5,50
"revolver, six-gun, six-shooter",0.8113207547169812,0.86,0.8349514563106797,50
rifle,0.4444444444444444,0.48,0.4615384615384615,50
"rocking chair, rocker",0.75,0.78,0.7647058823529411,50
rotisserie,0.7777777777777778,0.84,0.8076923076923077,50
"rubber eraser, rubber, pencil eraser",0.4444444444444444,0.56,0.4955752212389381,50
rugby ball,0.8235294117647058,0.84,0.8316831683168315,50
"rule, ruler",0.6785714285714286,0.76,0.7169811320754718,50
running shoe,0.8148148148148148,0.88,0.8461538461538461,50
safe,0.8571428571428571,0.84,0.8484848484848485,50
safety pin,0.8484848484848485,0.56,0.6746987951807228,50
"saltshaker, salt shaker",0.723404255319149,0.68,0.7010309278350516,50
sandal,0.6363636363636364,0.7,0.6666666666666666,50
sarong,0.7346938775510204,0.72,0.7272727272727272,50
"sax, saxophone",0.8421052631578947,0.64,0.7272727272727272,50
scabbard,0.7727272727272727,0.68,0.7234042553191491,50
"scale, weighing machine",0.6792452830188679,0.72,0.6990291262135921,50
school bus,0.9019607843137255,0.92,0.9108910891089109,50
schooner,0.7222222222222222,0.78,0.7500000000000001,50
scoreboard,0.7894736842105263,0.9,0.8411214953271027,50
"screen, CRT screen",0.3225806451612903,0.2,0.24691358024691357,50
screw,0.7777777777777778,0.98,0.8672566371681417,50
screwdriver,0.3968253968253968,0.5,0.4424778761061947,50
"seat belt, seatbelt",0.711864406779661,0.84,0.7706422018348624,50
sewing machine,0.9318181818181818,0.82,0.8723404255319149,50
"shield, buckler",0.6470588235294118,0.66,0.6534653465346535,50
"shoe shop, shoe-shop, shoe store",0.7419354838709677,0.92,0.8214285714285714,50
shoji,0.875,0.84,0.8571428571428572,50
shopping basket,0.6274509803921569,0.64,0.6336633663366336,50
shopping cart,0.78,0.78,0.78,50
shovel,0.6181818181818182,0.68,0.6476190476190475,50
shower cap,0.8863636363636364,0.78,0.8297872340425532,50
shower curtain,0.6415094339622641,0.68,0.6601941747572816,50
ski,0.7962962962962963,0.86,0.826923076923077,50
ski mask,0.8478260869565217,0.78,0.8125,50
sleeping bag,0.6862745098039216,0.7,0.693069306930693,50
"slide rule, slipstick",0.918918918918919,0.68,0.7816091954022989,50
sliding door,0.42857142857142855,0.42,0.42424242424242425,50
"slot, one-armed bandit",0.8392857142857143,0.94,0.8867924528301886,50
snorkel,0.8214285714285714,0.92,0.8679245283018867,50
snowmobile,0.8545454545454545,0.94,0.8952380952380952,50
"snowplow, snowplough",0.8846153846153846,0.92,0.9019607843137256,50
soap dispenser,0.7804878048780488,0.64,0.7032967032967035,50
soccer ball,0.7666666666666667,0.92,0.8363636363636363,50
sock,0.723404255319149,0.68,0.7010309278350516,50
"solar dish, solar collector, solar furnace",0.7647058823529411,0.78,0.7722772277227723,50
sombrero,0.8095238095238095,0.68,0.7391304347826089,50
soup bowl,0.5076923076923077,0.66,0.5739130434782608,50
space bar,0.6896551724137931,0.4,0.5063291139240508,50
space heater,0.84375,0.54,0.6585365853658537,50
space shuttle,0.9782608695652174,0.9,0.9375,50
spatula,0.53125,0.34,0.4146341463414634,50
speedboat,0.8421052631578947,0.96,0.8971962616822429,50
"spider web, spider's web",0.8043478260869565,0.74,0.7708333333333333,50
spindle,0.8275862068965517,0.96,0.888888888888889,50
"sports car, sport car",0.5740740740740741,0.62,0.5961538461538461,50
"spotlight, spot",0.4117647058823529,0.28,0.3333333333333333,50
